Timestamp,xdk_id,Humidity,Pressure,Temperature,Light,Noise
2022-11-29 16:39:34,2,52,96461,29.191,11,22.73048
2022-11-29 16:39:39,2,52,96467,29.201,11,23.715734
2022-11-29 16:39:45,2,52,96465,29.191,11,26.726038
2022-11-29 16:39:50,2,52,96464,29.201,11,26.863585
2022-11-29 16:39:55,2,52,96464,29.201,11,25.195406
2022-11-29 16:40:01,2,52,96472,29.201,11,27.510677
2022-11-29 16:40:06,2,52,96470,29.221,11,25.301151
2022-11-29 16:40:11,2,52,96464,29.201,11,26.853157
2022-11-29 16:40:17,2,52,96465,29.191,11,32.347198
2022-11-29 16:40:22,2,52,96471,29.201,11,22.915316
2022-11-29 16:40:27,2,52,96460,29.191,11,27.401644
2022-11-29 16:40:32,2,52,96469,29.201,11,24.24157
2022-11-29 16:40:38,2,52,96464,29.181,11,26.800642
2022-11-29 16:40:43,2,52,96464,29.181,11,27.126263
2022-11-29 16:40:48,2,52,96469,29.181,11,38.261166
2022-11-29 16:40:53,2,52,96468,29.181,11,49.683559
2022-11-29 16:40:59,2,52,96466,29.181,11,26.572868
2022-11-29 16:41:04,2,52,96467,29.181,11,28.851078
2022-11-29 16:41:10,2,52,96464,29.171,11,35.152374
2022-11-29 16:41:15,2,52,96465,29.181,11,24.975859
2022-11-29 16:41:20,2,52,96467,29.181,11,26.285151
2022-11-29 16:41:25,2,52,96466,29.181,11,25.951389
2022-11-29 16:41:31,2,52,96466,29.181,11,26.308884
2022-11-29 16:41:36,2,52,96467,29.171,11,24.086449
2022-11-29 16:41:41,2,52,96463,29.161,11,23.166422
2022-11-29 16:41:47,2,52,96466,29.171,11,26.639175
2022-11-29 16:41:52,2,52,96467,29.171,11,25.989767
2022-11-29 16:41:57,2,52,96465,29.171,11,32.160568
2022-11-29 16:42:03,2,52,96470,29.171,11,31.926783
2022-11-29 16:42:08,2,52,96467,29.161,11,26.790062
2022-11-29 16:42:14,2,52,96466,29.161,11,21.52582
2022-11-29 16:42:19,2,52,96464,29.151,11,18.370743
2022-11-29 16:42:24,2,52,96465,29.161,11,33.515545
2022-11-29 16:42:29,2,52,96468,29.151,11,26.550541
2022-11-29 16:42:35,2,52,96468,29.14,11,28.948824
2022-11-29 16:42:40,2,52,96470,29.151,11,35.03973
2022-11-29 16:42:45,2,52,96466,29.151,11,27.392433
2022-11-29 16:42:51,2,52,96465,29.14,11,26.539331
2022-11-29 16:42:56,2,52,96468,29.14,11,23.737183
2022-11-29 16:43:01,2,52,96467,29.14,11,24.744621
2022-11-29 16:43:06,2,52,96466,29.14,11,28.289009
2022-11-29 16:43:12,2,52,96467,29.151,11,26.976662
2022-11-29 16:43:17,2,52,96466,29.14,11,44.014793
2022-11-29 16:43:22,2,52,96471,29.14,11,28.968111
2022-11-29 16:43:28,2,52,96469,29.14,11,22.364838
2022-11-29 16:43:33,2,52,96465,29.14,11,25.301151
2022-11-29 16:43:38,2,52,96469,29.14,11,28.558031
2022-11-29 16:43:44,2,52,96468,29.14,11,25.389786
2022-11-29 16:43:49,2,52,96464,29.131,11,25.21067
2022-11-29 16:43:54,2,52,96464,29.121,11,28.120775
2022-11-29 16:44:00,2,52,96467,29.131,11,26.090479
2022-11-29 16:44:05,2,52,96468,29.14,11,24.571573
2022-11-29 16:44:10,2,52,96467,29.131,11,26.471472
2022-11-29 16:44:15,2,52,96466,29.131,11,24.589191
2022-11-29 16:44:20,2,52,96463,29.121,11,26.213167
2022-11-29 16:44:26,2,52,96471,29.121,11,27.63452
2022-11-29 16:44:31,2,52,96472,29.131,11,25.989767
2022-11-29 16:44:36,2,52,96470,29.131,11,27.27088
2022-11-29 16:44:42,2,52,96472,29.121,11,25.713722
2022-11-29 16:44:47,2,52,96471,29.121,11,29.113203
2022-11-29 16:44:52,2,52,96470,29.131,11,24.164701
2022-11-29 16:44:58,2,52,96465,29.121,11,24.164701
2022-11-29 16:45:03,2,52,96471,29.121,11,23.606884
2022-11-29 16:45:08,2,52,96470,29.131,11,31.592934
2022-11-29 16:45:14,2,52,96465,29.121,11,28.676262
2022-11-29 16:45:19,2,52,96470,29.121,11,33.25816
2022-11-29 16:45:24,2,52,96465,29.121,11,22.215582
2022-11-29 16:45:30,2,52,96467,29.111,11,32.095493
2022-11-29 16:45:35,2,52,96471,29.14,11,32.016727
2022-11-29 16:45:40,2,52,96475,29.131,11,27.447409
2022-11-29 16:45:46,2,52,96473,29.121,11,21.734322
2022-11-29 16:45:51,2,52,96470,29.121,11,27.805521
2022-11-29 16:45:56,2,52,96473,29.121,11,33.754265
2022-11-29 16:46:01,2,52,96464,29.111,11,22.423136
2022-11-29 16:46:07,2,52,96472,29.121,11,24.482393
2022-11-29 16:46:12,2,52,96471,29.121,11,23.986607
2022-11-29 16:46:17,2,52,96466,29.121,11,26.894718
2022-11-29 16:46:33,2,52,96472,29.101,11,25.519436
2022-11-29 16:46:38,2,52,96470,29.091,11,26.494211
2022-11-29 16:46:43,2,52,96472,29.091,11,23.117348
2022-11-29 16:46:48,2,52,96467,29.091,11,24.878262
2022-11-29 16:46:53,2,52,96470,29.081,11,26.102903
2022-11-29 16:46:59,2,52,96472,29.081,11,27.346083
2022-11-29 16:47:04,2,52,96472,29.091,11,31.547125
2022-11-29 16:47:09,2,52,96473,29.081,11,26.460058
2022-11-29 16:47:14,2,52,96468,29.071,11,22.394085
2022-11-29 16:47:19,2,52,96471,29.081,11,27.863817
2022-11-29 16:47:24,2,52,96474,29.081,11,21.665928
2022-11-29 16:47:29,2,52,96475,29.091,11,25.989767
2022-11-29 16:47:35,2,52,96470,29.081,11,26.471476
2022-11-29 16:47:40,2,52,96471,29.071,11,27.067038
2022-11-29 16:47:45,2,52,96472,29.081,11,28.333782
2022-11-29 16:47:50,2,52,96474,29.071,11,27.299232
2022-11-29 16:47:55,2,52,96471,29.071,11,24.222481
2022-11-29 16:48:00,2,52,96470,29.071,11,24.354382
2022-11-29 16:48:05,2,52,96470,29.071,11,24.354382
2022-11-29 16:48:11,2,52,96473,29.071,11,24.464334
2022-11-29 16:48:16,2,52,96472,29.061,11,24.641621
2022-11-29 16:48:21,2,52,96471,29.071,11,24.066664
2022-11-29 16:48:26,2,52,96472,29.061,11,27.66926
2022-11-29 16:48:31,2,52,96470,29.061,11,22.423136
2022-11-29 16:48:37,2,52,96471,29.061,11,26.188904
2022-11-29 16:48:42,2,52,96471,29.061,11,26.213167
2022-11-29 16:48:47,2,52,96475,29.061,11,32.540249
2022-11-29 16:48:52,2,52,96474,29.05,11,24.482391
2022-11-29 16:48:57,2,52,96469,29.05,11,29.412834
2022-11-29 16:49:02,2,52,96472,29.05,11,27.456501
2022-11-29 16:49:07,2,52,96473,29.041,11,24.184048
2022-11-29 16:49:13,2,52,96475,29.05,11,23.925579
2022-11-29 16:49:18,2,52,96472,29.041,11,24.298342
2022-11-29 16:49:23,2,52,96474,29.05,11,30.705435
2022-11-29 16:49:28,2,52,96475,29.05,11,23.650753
2022-11-29 16:49:33,2,52,96474,29.041,11,25.404385
2022-11-29 16:49:38,2,52,96481,29.041,11,31.185312
2022-11-29 16:49:43,2,52,96480,29.041,11,38.524055
2022-11-29 16:49:49,2,52,96477,29.041,11,25.071314
2022-11-29 16:49:54,2,52,96470,29.031,11,22.676193
2022-11-29 16:49:59,2,52,96477,29.041,11,28.543907
2022-11-29 16:50:04,2,52,96476,29.041,11,27.027103
2022-11-29 16:50:09,2,52,96474,29.031,11,26.188904
2022-11-29 16:50:14,2,52,96475,29.031,11,22.676193
2022-11-29 16:50:19,2,52,96470,29.031,11,21.23127
2022-11-29 16:50:25,2,52,96475,29.031,11,23.986607
2022-11-29 16:50:30,2,52,96475,29.031,11,28.59314
2022-11-29 16:50:35,2,52,96478,29.031,11,24.761553
2022-11-29 16:50:40,2,52,96482,29.041,11,28.676262
2022-11-29 16:50:45,2,52,96476,29.021,11,26.505535
2022-11-29 16:50:50,2,52,96481,29.031,11,27.492695
2022-11-29 16:50:56,2,52,96483,29.031,11,26.884365
2022-11-29 16:51:01,2,52,96481,29.021,11,31.439531
2022-11-29 16:51:06,2,52,96482,29.021,11,24.536119
2022-11-29 16:51:11,2,52,96477,29.021,11,22.394085
2022-11-29 16:51:16,2,52,96481,29.031,11,35.320511
2022-11-29 16:51:21,2,52,96484,29.031,11,26.460058
2022-11-29 16:51:27,2,52,96479,29.031,11,29.241575
2022-11-29 16:51:32,2,52,96484,29.021,11,28.791359
2022-11-29 16:51:37,2,52,96482,29.021,11,26.946114
2022-11-29 16:51:42,2,52,96482,29.021,11,27.590693
2022-11-29 16:51:47,2,52,96479,29.021,11,33.902988
2022-11-29 16:51:52,2,52,96472,29.011,11,23.925579
2022-11-29 16:51:57,2,52,96480,29.021,11,25.375139
2022-11-29 16:52:03,2,52,96477,29.021,11,29.395428
2022-11-29 16:52:08,2,52,96484,29.021,11,30.565611
2022-11-29 16:52:13,2,52,96482,29.021,11,24.184048
2022-11-29 16:52:18,2,52,96482,29.021,11,27.712303
2022-11-29 16:52:23,2,52,96479,29.001,11,28.465399
2022-11-29 16:52:28,2,52,96476,29.011,11,26.471474
2022-11-29 16:52:33,2,52,96480,29.011,11,25.462292
2022-11-29 16:52:39,2,52,96476,29.011,11,23.628874
2022-11-29 16:52:44,2,52,96485,29.021,11,27.617041
2022-11-29 16:52:49,2,52,96479,29.001,11,26.176723
2022-11-29 16:52:54,2,52,96479,29.011,11,23.067715
2022-11-29 16:52:59,2,52,96481,29.011,11,31.599937
2022-11-29 16:53:04,2,52,96485,29.011,11,40.852139
2022-11-29 16:53:09,2,52,96479,29.011,11,48.517231
2022-11-29 16:53:15,2,52,96480,28.991,11,36.662148
2022-11-29 16:53:20,2,52,96482,28.991,11,28.627968
2022-11-29 16:53:25,2,52,96482,29.011,11,24.260576
2022-11-29 16:53:30,2,52,96483,29.011,11,26.39094
2022-11-29 16:53:35,2,52,96480,29.011,11,29.46464
2022-11-29 16:53:40,2,52,96486,29.011,11,26.550539
2022-11-29 16:53:46,2,52,96483,28.991,11,28.993694
2022-11-29 16:53:51,2,52,96483,28.991,11,26.065519
2022-11-29 16:53:56,2,52,96479,28.991,11,23.239008
2022-11-29 16:54:01,2,52,96479,29.001,11,26.040415
2022-11-29 16:54:06,2,52,96479,28.991,11,24.164701
2022-11-29 16:54:11,2,52,96483,29.001,11,28.857664
2022-11-29 16:54:17,2,52,96484,28.991,11,25.575838
2022-11-29 16:54:22,2,52,96480,28.991,11,26.402536
2022-11-29 16:54:27,2,52,96481,28.991,11,28.68996
2022-11-29 16:54:32,2,52,96482,29.011,11,27.712301
2022-11-29 16:54:37,2,52,96486,28.991,11,27.184687
2022-11-29 16:54:42,2,52,96484,28.991,11,24.184048
2022-11-29 16:54:48,2,52,96482,28.991,11,24.744621
2022-11-29 16:54:53,2,52,96486,28.991,11,29.671354
2022-11-29 16:54:58,2,52,96482,28.991,11,27.270878
2022-11-29 16:55:03,2,52,96480,28.991,11,30.062403
2022-11-29 16:55:08,2,52,96478,28.991,11,26.650127
2022-11-29 16:55:14,2,52,96482,28.991,11,31.93327
2022-11-29 16:55:19,2,52,96486,28.991,11,30.907078
2022-11-29 16:55:24,2,52,96484,28.98,11,35.870987
2022-11-29 16:55:29,2,52,96480,28.991,11,33.4771
2022-11-29 16:55:34,2,52,96484,28.991,11,24.391342
2022-11-29 16:55:39,2,52,96485,28.971,11,24.693428
2022-11-29 16:55:45,2,52,96484,28.971,11,25.118263
2022-11-29 16:55:50,2,52,96483,28.98,11,26.996906
2022-11-29 16:55:55,2,52,96484,28.98,11,24.927334
2022-11-29 16:56:00,2,52,96480,28.96,11,33.224586
2022-11-29 16:56:05,2,52,96484,28.971,11,27.872084
2022-11-29 16:56:10,2,52,96483,28.98,11,30.097168
2022-11-29 16:56:15,2,52,96483,28.98,11,37.516953
2022-11-29 16:56:21,2,52,96481,28.971,11,25.807699
2022-11-29 16:56:26,2,52,96479,28.98,11,26.213167
2022-11-29 16:56:31,2,52,96482,28.971,11,24.125751
2022-11-29 16:56:36,2,52,96478,28.971,11,24.164701
2022-11-29 16:56:41,2,52,96481,28.971,11,22.757372
2022-11-29 16:56:47,2,52,96481,28.991,11,27.634518
2022-11-29 16:56:52,2,52,96480,28.98,11,39.817802
2022-11-29 16:56:57,2,52,96485,28.971,11,29.671352
2022-11-29 16:57:02,2,52,96478,28.98,11,30.199818
2022-11-29 16:57:08,2,52,96483,28.98,11,47.108971
2022-11-29 16:57:13,2,52,96482,28.971,11,26.355961
2022-11-29 16:57:18,2,52,96482,28.971,11,25.794397
2022-11-29 16:57:23,2,52,96483,28.98,11,27.880329
2022-11-29 16:57:29,2,52,96484,28.971,11,23.946018
2022-11-29 16:57:34,2,52,96485,28.971,11,24.658958
2022-11-29 16:57:39,2,52,96484,28.98,11,23.863686
2022-11-29 16:57:44,2,52,96482,28.971,11,25.071314
2022-11-29 16:57:49,2,52,96483,28.971,11,29.372112
2022-11-29 16:57:54,2,52,96484,28.98,11,24.203306
2022-11-29 16:57:59,2,52,96486,28.971,11,27.318035
2022-11-29 16:58:05,2,52,96482,28.96,11,28.896965
2022-11-29 16:58:10,2,52,96484,28.96,11,47.347385
2022-11-29 16:58:15,2,52,96481,28.971,11,47.900391
2022-11-29 16:58:20,2,52,96480,28.96,11,28.243771
2022-11-29 16:58:25,2,52,96484,28.96,11,23.540239
2022-11-29 16:58:30,2,52,96485,28.971,11,28.370743
2022-11-29 16:58:36,2,52,96484,28.96,11,27.037121
2022-11-29 16:58:41,2,52,96485,28.96,11,27.203987
2022-11-29 16:58:46,2,52,96482,28.96,11,22.123503
2022-11-29 16:58:51,2,52,96483,28.96,11,26.115294
2022-11-29 16:58:56,2,52,96487,28.971,11,24.184048
2022-11-29 16:59:01,2,52,96481,28.96,11,24.046787
2022-11-29 16:59:07,2,52,96487,28.951,11,23.606884
2022-11-29 16:59:12,2,52,96484,28.951,11,22.593468
2022-11-29 16:59:17,2,52,96482,28.951,11,25.133802
2022-11-29 16:59:23,2,52,96481,28.96,11,28.128567
2022-11-29 16:59:28,2,52,96482,28.96,11,25.102671
2022-11-29 16:59:33,2,52,96481,28.951,11,25.164713
2022-11-29 16:59:38,2,52,96487,28.96,11,24.464334
2022-11-29 16:59:43,2,52,96487,28.951,11,40.383789
2022-11-29 16:59:49,2,52,96486,28.96,11,24.845236
2022-11-29 16:59:54,2,52,96483,28.951,11,24.464334
2022-11-29 16:59:59,2,52,96486,28.96,11,31.314283
2022-11-29 17:00:04,2,52,96485,28.96,11,26.273235
2022-11-29 17:00:09,2,52,96485,28.951,11,27.771854
2022-11-29 17:00:15,2,52,96488,28.951,11,23.694181
2022-11-29 17:00:20,2,52,96485,28.96,11,25.118263
2022-11-29 17:00:25,2,52,96481,28.951,11,23.821926
2022-11-29 17:00:30,2,52,96487,28.951,11,27.474636
2022-11-29 17:00:35,2,52,96485,28.951,11,25.50522
2022-11-29 17:00:40,2,52,96484,28.951,11,21.801655
2022-11-29 17:00:45,2,52,96485,28.96,11,21.193007
2022-11-29 17:00:51,2,52,96480,28.951,11,24.464334
2022-11-29 17:00:56,2,52,96483,28.96,11,27.057089
2022-11-29 17:01:01,2,52,96482,28.951,11,32.540249
2022-11-29 17:01:06,2,52,96487,28.96,11,24.3729
2022-11-29 17:01:11,2,52,96484,28.951,11,23.925579
2022-11-29 17:01:16,2,52,96487,28.951,11,24.624216
2022-11-29 17:01:21,2,52,96479,28.941,11,23.986607
2022-11-29 17:01:27,2,52,96488,28.951,11,19.853003
2022-11-29 17:01:32,2,52,96485,28.951,11,26.437141
2022-11-29 17:01:37,2,52,96480,28.951,11,22.676193
2022-11-29 17:01:42,2,52,96486,28.951,11,25.225883
2022-11-29 17:01:47,2,52,96487,28.951,11,23.96636
2022-11-29 17:01:52,2,52,96487,28.951,11,25.603767
2022-11-29 17:01:57,2,52,96489,28.951,11,21.381042
2022-11-29 17:02:03,2,52,96485,28.941,11,20.3001
2022-11-29 17:02:08,2,52,96484,28.951,11,24.811954
2022-11-29 17:02:13,2,52,96484,28.941,11,24.446201
2022-11-29 17:02:18,2,52,96485,28.941,11,27.057089
2022-11-29 17:02:23,2,52,96486,28.941,11,24.927334
2022-11-29 17:02:28,2,52,96484,28.941,11,23.517796
2022-11-29 17:02:34,2,52,96487,28.951,11,26.768826
2022-11-29 17:02:39,2,52,96485,28.951,11,27.880329
2022-11-29 17:02:44,2,52,96491,28.951,11,27.175005
2022-11-29 17:02:49,2,52,96488,28.941,11,33.844944
2022-11-29 17:02:54,2,52,96487,28.941,11,27.888563
2022-11-29 17:02:59,2,52,96489,28.941,11,28.621025
2022-11-29 17:03:05,2,52,96485,28.951,11,27.438292
2022-11-29 17:03:10,2,52,96489,28.951,11,23.472557
2022-11-29 17:03:15,2,52,96486,28.941,11,27.555313
2022-11-29 17:03:20,2,52,96485,28.941,11,26.58399
2022-11-29 17:03:25,2,52,96485,28.941,11,27.203989
2022-11-29 17:03:30,2,52,96488,28.941,11,26.414101
2022-11-29 17:03:35,2,52,96487,28.941,11,24.641621
2022-11-29 17:03:40,2,52,96488,28.941,11,28.018213
2022-11-29 17:03:46,2,52,96486,28.941,11,25.462292
2022-11-29 17:03:51,2,52,96486,28.951,11,23.403801
2022-11-29 17:03:56,2,52,96491,28.951,11,39.16991
2022-11-29 17:04:01,2,52,96487,28.941,11,24.279499
2022-11-29 17:04:06,2,52,96491,28.951,11,25.659092
2022-11-29 17:04:11,2,52,96487,28.941,11,26.425636
2022-11-29 17:04:16,2,52,96488,28.941,11,24.878262
2022-11-29 17:04:22,2,52,96489,28.941,11,27.194347
2022-11-29 17:04:27,2,52,96494,28.941,11,27.72086
2022-11-29 17:04:32,2,52,96489,28.941,11,48.775089
2022-11-29 17:04:37,2,52,96488,28.931,11,23.946018
2022-11-29 17:04:42,2,52,96491,28.931,11,21.490076
2022-11-29 17:04:47,2,52,96492,28.941,11,25.807699
2022-11-29 17:04:53,2,52,96486,28.941,11,26.516832
2022-11-29 17:04:58,2,52,96489,28.931,11,22.509136
2022-11-29 17:05:03,2,52,96489,28.931,11,21.52582
2022-11-29 17:05:08,2,52,96492,28.921,11,26.213167
2022-11-29 17:05:13,2,52,96483,28.941,11,21.900738
2022-11-29 17:05:18,2,52,96478,28.921,11,28.508396
2022-11-29 17:05:24,2,52,96483,28.921,11,26.437141
2022-11-29 17:05:29,2,52,96487,28.941,11,29.424402
2022-11-29 17:05:34,2,52,96486,28.941,11,26.015163
2022-11-29 17:05:39,2,52,96489,28.931,11,28.536829
2022-11-29 17:05:44,2,52,96487,28.931,11,23.017508
2022-11-29 17:05:49,2,52,96485,28.931,11,30.328331
2022-11-29 17:05:54,2,52,96486,28.921,11,25.256147
2022-11-29 17:05:59,2,52,96484,28.921,11,28.572109
2022-11-29 17:06:05,2,52,96487,28.921,11,28.558031
2022-11-29 17:06:10,2,52,96487,28.911,11,23.286734
2022-11-29 17:06:15,2,52,96483,28.911,11,24.975859
2022-11-29 17:06:20,2,52,96494,28.911,11,23.628876
2022-11-29 17:06:25,2,52,96493,28.921,11,28.472591
2022-11-29 17:06:30,2,52,96481,28.921,11,22.94109
2022-11-29 17:06:36,2,52,96485,28.921,11,26.402534
2022-11-29 17:06:41,2,52,96483,28.911,11,23.262936
2022-11-29 17:06:46,2,52,96482,28.911,11,30.493971
2022-11-29 17:06:51,2,52,96482,28.901,11,26.884363
2022-11-29 17:06:56,2,52,96485,28.911,11,25.404385
2022-11-29 17:07:01,2,52,96484,28.901,11,24.086449
2022-11-29 17:07:07,2,52,96480,28.901,11,27.64323
2022-11-29 17:07:12,2,52,96486,28.911,11,29.532768
2022-11-29 17:07:17,2,52,96482,28.901,11,24.927334
2022-11-29 17:07:23,2,52,96488,28.901,11,21.23127
2022-11-29 17:07:28,2,52,96483,28.911,11,28.607105
2022-11-29 17:07:33,2,52,96483,28.911,11,23.650753
2022-11-29 17:07:38,2,52,96481,28.901,11,25.360443
2022-11-29 17:07:43,2,52,96482,28.911,11,33.087639
2022-11-29 17:07:48,2,52,96481,28.89,11,27.037121
2022-11-29 17:07:53,2,52,96482,28.911,11,29.521486
2022-11-29 17:07:59,2,52,96496,28.911,11,23.800894
2022-11-29 17:08:04,2,52,96495,28.89,11,26.285151
2022-11-29 17:08:09,2,52,96489,28.89,11,21.900738
2022-11-29 17:08:14,2,52,96494,28.89,11,24.335781
2022-11-29 17:08:19,2,52,96494,28.89,11,25.873602
2022-11-29 17:08:24,2,52,96490,28.881,11,48.032238
2022-11-29 17:08:49,2,52,96491,28.871,11,25.225883
2022-11-29 17:08:54,2,52,96489,28.881,11,26.800642
2022-11-29 17:08:59,2,52,96494,28.89,11,23.540239
2022-11-29 17:09:05,2,52,96493,28.881,11,23.863686
2022-11-29 17:09:10,2,52,96483,28.89,11,22.621218
2022-11-29 17:09:15,2,52,96487,28.901,11,24.778419
2022-11-29 17:09:21,2,52,96489,28.89,11,32.792084
2022-11-29 17:09:26,2,52,96487,28.901,11,28.081615
2022-11-29 17:09:31,2,52,96485,28.901,11,26.494211
2022-11-29 17:09:36,2,52,96482,28.901,11,25.873604
2022-11-29 17:09:42,2,52,96484,28.901,11,26.015163
2022-11-29 17:09:47,2,52,96482,28.901,11,24.354382
2022-11-29 17:09:52,2,52,96487,28.89,11,26.115294
2022-11-29 17:09:57,2,52,96482,28.901,11,24.911037
2022-11-29 17:10:03,2,52,96482,28.901,11,26.127651
2022-11-29 17:10:08,2,52,96485,28.901,11,24.184048
2022-11-29 17:10:13,2,52,96487,28.911,11,26.015163
2022-11-29 17:10:18,2,52,96481,28.901,11,21.306801
2022-11-29 17:10:24,2,52,96483,28.911,11,26.905045
2022-11-29 17:10:29,2,52,96484,28.901,11,27.880331
2022-11-29 17:10:34,2,52,96483,28.911,11,27.057089
2022-11-29 17:10:40,2,52,96485,28.911,11,22.154413
2022-11-29 17:10:45,2,52,96480,28.901,11,25.039728
2022-11-29 17:10:50,2,52,96485,28.901,11,40.643509
2022-11-29 17:10:56,2,52,96493,28.901,11,23.042683
2022-11-29 17:11:01,2,52,96497,28.911,11,25.727272
2022-11-29 17:11:06,2,52,96482,28.901,11,27.771856
2022-11-29 17:11:12,2,52,96485,28.901,11,27.89678
2022-11-29 17:11:17,2,52,96488,28.901,11,24.795219
2022-11-29 17:11:22,2,52,96486,28.911,11,25.316051
2022-11-29 17:11:27,2,52,96487,28.901,11,21.154402
2022-11-29 17:11:33,2,52,96487,28.901,11,26.842705
2022-11-29 17:11:38,2,52,96489,28.901,11,31.044447
2022-11-29 17:11:43,2,52,96487,28.901,11,24.624216
2022-11-29 17:11:48,2,52,96487,28.881,11,26.617186
2022-11-29 17:11:54,2,52,96487,28.89,11,23.357351
2022-11-29 17:11:59,2,52,96489,28.89,11,21.965559
2022-11-29 17:12:04,2,52,96488,28.901,11,21.867962
2022-11-29 17:12:10,2,52,96487,28.89,11,22.509136
2022-11-29 17:12:15,2,52,96491,28.901,11,28.436493
2022-11-29 17:12:20,2,52,96487,28.901,11,21.34408
2022-11-29 17:12:26,2,52,96490,28.89,11,24.606739
2022-11-29 17:12:31,2,52,96480,28.89,11,25.820961
2022-11-29 17:12:36,2,52,96484,28.901,11,23.821926
2022-11-29 17:12:42,2,52,96488,28.911,11,31.744488
2022-11-29 17:12:47,2,52,96487,28.901,11,23.842855
2022-11-29 17:12:52,2,52,96487,28.901,11,25.447887
2022-11-29 17:12:58,2,52,96482,28.901,11,27.447407
2022-11-29 17:13:03,2,52,96483,28.901,11,25.645327
2022-11-29 17:13:08,2,52,96492,28.901,11,21.734322
2022-11-29 17:13:14,2,52,96487,28.901,11,27.625788
2022-11-29 17:13:39,2,52,96500,28.881,11,26.811195
2022-11-29 17:13:44,2,52,96493,28.89,11,25.96422
2022-11-29 17:13:49,2,52,96501,28.901,11,17.289801
2022-11-29 17:13:55,2,52,96497,28.89,11,20.107048
2022-11-29 17:14:00,2,52,96497,28.89,11,24.761553
2022-11-29 17:14:05,2,52,96496,28.901,11,23.905046
2022-11-29 17:14:11,2,52,96494,28.901,11,22.73048
2022-11-29 17:14:16,2,52,96495,28.89,11,24.391342
2022-11-29 17:14:21,2,52,96494,28.89,11,26.528097
2022-11-29 17:14:26,2,52,96494,28.89,11,23.117348
2022-11-29 17:14:32,2,52,96496,28.89,11,27.737928
2022-11-29 17:14:37,2,52,96499,28.901,11,23.758524
2022-11-29 17:14:42,2,52,96494,28.89,11,26.661055
2022-11-29 17:14:48,2,52,96492,28.89,11,23.540239
2022-11-29 17:14:53,2,52,96497,28.89,11,24.828627
2022-11-29 17:14:58,2,52,96496,28.89,11,25.433434
2022-11-29 17:15:04,2,52,96498,28.89,11,25.561808
2022-11-29 17:15:09,2,52,96496,28.901,11,27.213608
2022-11-29 17:15:14,2,52,96496,28.901,11,26.460058
2022-11-29 17:15:20,2,52,96494,28.901,11,27.573042
2022-11-29 17:15:25,2,52,96496,28.901,11,20.662222
2022-11-29 17:15:31,2,52,96501,28.89,11,27.299232
2022-11-29 17:15:36,2,52,96499,28.901,11,16.225246
2022-11-29 17:15:41,2,52,96494,28.89,11,26.736774
2022-11-29 17:15:46,2,52,96499,28.89,11,28.48695
2022-11-29 17:15:52,2,52,96497,28.89,11,26.285151
2022-11-29 17:15:57,2,52,96496,28.89,11,32.68438
2022-11-29 17:16:02,2,52,96494,28.881,11,27.634518
2022-11-29 17:16:08,2,52,96496,28.881,11,23.117348
2022-11-29 17:16:13,2,52,96492,28.881,11,25.039728
2022-11-29 17:16:18,2,52,96498,28.89,11,27.184687
2022-11-29 17:16:24,2,52,96495,28.89,11,25.039728
2022-11-29 17:16:29,2,52,96498,28.89,11,35.57584
2022-11-29 17:16:34,2,52,96499,28.881,11,24.744621
2022-11-29 17:16:40,2,52,96501,28.89,11,36.227657
2022-11-29 17:16:45,2,52,96499,28.89,11,25.781055
2022-11-29 17:16:50,2,52,96501,28.89,11,26.402536
2022-11-29 17:16:55,2,52,96500,28.89,11,27.270878
2022-11-29 17:17:01,2,52,96500,28.901,11,26.873987
2022-11-29 17:17:06,2,52,96499,28.901,11,23.800894
2022-11-29 17:17:11,2,52,96501,28.901,11,22.565538
2022-11-29 17:17:16,2,52,96500,28.89,11,19.853003
2022-11-29 17:17:41,2,52,96501,28.861,11,21.52582
2022-11-29 17:17:46,2,52,96501,28.89,11,27.017059
2022-11-29 17:17:51,2,52,96495,28.881,11,28.19039
2022-11-29 17:17:57,2,52,96500,28.871,11,27.327404
2022-11-29 17:18:02,2,52,96499,28.89,11,26.704483
2022-11-29 17:18:07,2,52,96500,28.89,11,26.24931
2022-11-29 17:18:12,2,52,96499,28.881,11,24.911037
2022-11-29 17:18:18,2,52,96499,28.881,11,25.360443
2022-11-29 17:18:23,2,52,96499,28.89,11,26.628195
2022-11-29 17:18:28,2,52,96501,28.89,11,22.94109
2022-11-29 17:18:34,2,52,96506,28.89,11,22.123503
2022-11-29 17:18:39,2,52,96499,28.89,11,23.239008
2022-11-29 17:18:44,2,52,96508,28.901,11,25.149286
2022-11-29 17:18:50,2,52,96501,28.89,11,25.345695
2022-11-29 17:18:55,2,52,96507,28.89,11,26.800644
2022-11-29 17:19:01,2,52,96502,28.901,11,24.046787
2022-11-29 17:19:06,2,52,96501,28.881,11,22.621218
2022-11-29 17:19:11,2,52,96499,28.901,11,26.425636
2022-11-29 17:19:16,2,52,96499,28.881,11,25.96422
2022-11-29 17:19:22,2,52,96504,28.89,11,22.215582
2022-11-29 17:19:27,2,52,96499,28.881,11,24.409706
2022-11-29 17:19:32,2,52,96503,28.89,11,33.815628
2022-11-29 17:19:38,2,52,96502,28.89,11,37.886093
2022-11-29 17:19:43,2,52,96504,28.89,11,24.727623
2022-11-29 17:19:48,2,52,96505,28.881,11,24.164701
